discrete_feature_0,discrete_feature_1,discrete_feature_2,discrete_feature_3,discrete_feature_4,redundant_feature_0,redundant_feature_1,redundant_feature_2,redundant_feature_3,redundant_feature_4,redundant_feature_5,redundant_feature_6,redundant_feature_7,redundant_feature_8,redundant_feature_9,noisy_feature_0,noisy_feature_1,noisy_feature_2,noisy_feature_3,noisy_feature_4,noisy_feature_5,noisy_feature_6,noisy_feature_7,noisy_feature_8,noisy_feature_9,noisy_feature_10,noisy_feature_11,noisy_feature_12,noisy_feature_13,noisy_feature_14,noisy_feature_15,noisy_feature_16,noisy_feature_17,noisy_feature_18,noisy_feature_19,label
1,1,4,0,1,-1.1443453330244933,-3.1804983564518503,-0.2364287446564978,-2.8146824329893287,-1.9373376776669042,1.1084339670871035,-1.055464097802827,-1.2844115539556258,1.8455758457902343,1.4495245246063413,0.5651284276445637,-0.08883757130382418,-0.2448242853555941,-0.37627090935083296,1.265672871184914,-0.8813688790679001,1.72104140632083,1.005021604087807,-0.4153769394597444,0.8313747589802906,0.6227265905630176,0.20733027974248014,-1.0782675055215158,0.26770070545352537,-1.6115971482753289,-1.408466863109297,0.32438310805415843,0.621966375071744,-1.9866905158587813,0.3149981654368038,4
1,2,3,1,1,1.1536209336292806,-1.4048317769027778,0.28765454163713544,0.5530565632902547,-0.3200213690025489,0.0561752101274657,-1.7985063461192403,-0.60097300072362,1.6002010483644526,-0.983144008780367,0.2847635299326846,-1.632258957823141,1.8271277707413907,-1.2320457382290861,1.3459347825236994,-0.5309292120358625,-0.7373597154314161,0.652664344525245,1.2926537657758808,-1.2344103760689946,0.3959346074420925,-0.7924210484578418,-1.4580808030333121,0.13849518309160383,-0.4474908848921742,-0.4185075186589698,-0.8088023307597833,2.0521962092053254,-0.6751254931002657,1.2198871170554109,2
1,2,3,1,2,2.6287133145903687,-1.4118586674833227,-0.582269673966681,3.0727895818152384,-0.027491880917249426,-0.8690623275670468,-2.484031064715994,-1.4106156794123614,4.131374538156589,-0.35587330693793306,-0.6336538250794325,0.17413438467506698,-0.6035838048116022,1.6895156275924978,-1.0369130245727634,-1.323270404889254,-0.2712315263656945,0.16426581826710096,-1.126260806290189,1.4124499938477986,0.9019781037758067,1.4650139417116437,1.1230953421284713,-0.2796071505822059,-0.5169335571265359,0.425817281247756,-1.9386252544838707,-0.0007294447585095246,-0.30867056216376343,0.35867680973894345,3
2,2,2,2,2,-0.9141491529747606,0.10850053774459278,0.7839005696398333,-1.2649821699199801,-0.8859304320628217,0.3804790386216111,0.01708610844751574,-0.3288985129384865,-0.4540792843956541,0.6904297993597797,2.562592002792596,-0.5965686478774591,-1.7163545505245745,0.15922391939705358,-0.8319326840533052,0.8945631228289582,-0.6373543667771813,0.8510637051880657,-1.0556856053298234,-1.0017026122484143,-0.4448317204367347,-0.40420946844411876,0.7645795008309678,-1.5253534494525471,-0.790908929711986,-2.496482022889613,1.210910800761252,0.571506780699169,0.8752022517761314,-0.6053498902372654,2
3,2,1,3,3,0.19500619282525844,2.098937934990631,0.5298284266215548,0.8891001991466169,0.21894389389260263,-0.9530192798630354,0.9110167520293888,0.46468425789107826,-0.8070102356945326,0.03281652326046804,-0.053378157184435636,0.5338368182241908,0.14734712537846578,-1.1156172752862246,-0.9437039467718394,1.087231758810678,-0.0766426240935323,-0.5205997881028078,-1.0911048774277599,-1.6354284917119655,-0.825391239940049,0.4175475448605239,-0.0878009275865204,0.8931585120978149,-1.208981997890022,-2.526289264814964,-0.008139307262325327,0.13686537998554663,-0.44487010792142345,0.1352148180788744,3
3,2,1,2,4,0.07969607028258849,3.206125874352088,-0.05039703397259562,3.927959191047741,0.5553259111298955,-0.345795725717623,0.05101175426375937,-1.8087119488637697,1.2251270669278904,3.350248761878602,-0.03636683750850455,-0.7968905707490055,-0.6646622356375991,-1.470336130215756,-0.8031456313480418,-0.8633376592922755,0.16229800115456747,-0.346493280413319,0.7365271217983198,1.1027825255666954,-1.5942687578304084,1.3363278091653776,-1.0143961938633355,-1.097635023358173,0.0669797609713267,-0.14437111445390458,-1.40712161036111,-1.2560097262022236,-0.2253448198969246,0.12592864404194326,3
2,2,2,2,2,-0.3421697311409734,-0.007306364963551193,-0.09593058385598172,-0.34822542511347254,0.7063859382765324,0.6138870383014098,0.27041062916550684,0.5770654246243916,-1.3416142374292093,-0.7260568631968638,0.7150880629213493,0.15541972726695982,-0.8397196945733478,-0.09036412004950367,-1.1057993382905162,0.15244698414603997,-0.053518794533889844,-0.9276227123965598,0.3070300801823425,-0.5412998898366178,-0.44027334204414764,0.6450328786126075,0.8929083512133654,-1.2199675744735399,0.11066331418344834,1.0107294270363825,-0.10260357381332014,0.8918800599661117,0.21013102533331493,1.346213033248588,0
3,1,3,2,3,-2.341171178049683,0.5040044924851662,-2.9631693351659494,-1.2316422994028406,-0.7433709070416604,-0.9159890787129392,3.8411921722350852,-0.3766970744717195,1.2514382561349442,5.362722524954403,0.35174194727063035,-1.2983297807962968,-1.8089119926962025,-2.4261361231146674,1.6032775057490445,-0.20895560767374316,-1.6051172605330273,-0.029001342429814385,-1.1724686204859165,-0.7151034132782276,-0.409408903224206,1.0965677863420178,-1.1401254048420495,-1.7186059136998433,0.8820560856145192,-1.1625404132968051,-0.04788167106610779,1.4823756715553609,0.7953133710862528,0.5178203589260583,2
3,3,3,2,1,0.8987674529818795,1.0088477119988326,-0.807924765010498,-2.60291532843049,-2.9794673399730938,-5.779216470922909,4.388390654489974,2.219940921042844,2.2228793627740435,0.5739810912019967,-0.8551614342478803,0.312205029402475,-1.8874376199621254,-0.08898858772737425,-0.3629447937201879,0.0947581157931676,-0.477129775328256,-0.8477598880091589,0.0862201062295168,-0.704599658048732,-0.6971119072975257,0.8886840341556425,0.5789641224157418,-0.40235065823054317,0.9683365338111318,-0.4880840298352014,-0.07353726061375768,-0.4050099465623585,1.6945956602947512,0.6306827340376728,1
2,2,1,3,3,-1.6367549042508946,2.180977365017918,0.7173299996772247,-0.17719074891484596,0.037495305400943285,0.6653373553049755,1.038556825907994,-0.2855288294579619,-1.87429235315451,1.7825219507012355,-0.3156786687368484,0.6859763441276838,0.08197330704567606,-1.6876754760842432,-2.219543319312767,-1.575508943799144,-0.3825362577767904,-1.2146858229676283,-1.564833943571005,0.22820151117224302,-0.49599334604733664,-0.3701927169436191,-1.0252473439263605,-0.9697382710808148,-0.06419824461421395,1.9605072053619423,0.23830450758147956,-1.1114412371981799,0.24638685637185403,0.8280502316302558,3
1,0,4,0,2,0.4485233187162273,-2.0909009192102856,-2.4285258489693007,2.4196377024423263,-0.5579478452841004,0.265811324701441,-1.4645651159527793,-3.065788227941402,5.486352725717531,4.235546879713808,-0.021778071671606964,-0.39439629883108124,-1.4611751494442553,0.7646974930364876,-2.196090453967185,0.09317454598959786,0.37561359274224904,1.2805241943451269,-0.11726485826000713,0.027534517592079095,-1.700799443389898,-0.22622533344342788,0.06627717634496284,-0.2001480122781243,0.5015840880803197,-2.501407511382067,0.19972893121183755,0.5958068084442918,-1.6443429111389696,0.8763221716656265,2
2,2,2,2,2,1.0549246748837067,-0.121229629776655,-0.05530268305906391,0.8440564166690461,0.6897860043256124,-0.3398403675630052,-0.39498489736501574,0.5589429204963083,-0.04535834230011739,-1.5946322216225242,-0.7964384619501381,-0.9528636853137195,-0.04272280114806096,2.885575300041245,0.521628479242966,0.778184016212675,-0.7716057898225092,0.45952839246285154,1.779099978456533,-0.25989013398334604,-0.7614014577494539,-0.27107974657417333,-1.2211826220620334,0.9704814941071103,0.2559400207912247,0.4274357343983493,-1.3205826453467235,-1.2037431972749213,1.1796173940523749,0.1288974839965762,2
1,3,4,1,0,0.6934523590354836,-1.2948334994578674,-0.23211877351615637,-4.70594801357354,-3.954149159071332,-4.933892997950171,3.1162358811939894,2.0584222790768605,2.496157890653664,-0.48349194338634066,-0.3763023445646911,0.8638881629880838,-0.8649141235703071,0.02951694939814595,1.30754586050282,-0.5776587853930651,-0.325444845603788,-0.22025776923290194,0.2448201880336463,-1.6193865657557507,-3.1030191191283647,-0.1566332093191607,0.04915289609532396,-0.7443356706227471,-0.6596243255884786,0.24858872132722531,1.7312439777853752,-3.1526259396802203,-1.7302194231477799,0.10471397365078841,1
2,2,3,2,1,1.0740245152889953,-0.20769997575426,-0.09809336340661556,-0.2531940211434021,-1.3409790535242423,-2.1887417820973445,0.48097275559433805,0.21792786314373058,2.0561192697922386,-0.008756704562579546,-0.21365977222590649,-0.7204416923970565,0.5802706791245625,-0.09749142853385467,0.518482190637402,-2.259314047988047,0.9092550613215896,0.20613229691722845,-0.9399903714851828,0.3823833843499829,1.3354009352568141,-0.711460329223387,-0.45049845352567425,-2.4065274574816216,0.2971494833995483,0.43274557988282886,-0.9027932795856449,1.1976572327769077,0.26496846998550766,0.8952191804856728,1
2,3,1,3,2,-0.7834398889259364,1.3918604872775664,2.3157090872475052,-1.8006546242366075,0.8552313731070138,1.142100830637461,0.22616401452239823,1.9440649005568547,-5.021782700218281,-3.4388690698744253,-1.1263317365241634,-0.9992807074029371,0.2663432800745948,0.5784924393108261,-0.37753191585483686,-0.5225902920364376,-0.419786367447922,-0.44864595174195093,-1.5635057486121675,1.6121198732209776,1.1741754202829702,-1.1503529317477592,-0.8131966721211061,0.7023721394554897,1.1391990930042948,-1.4352559535768272,-0.6995042001043856,-1.2379298648014638,2.3131081854954574,-1.4261049216402042,3
2,2,2,2,2,0.7681646585223678,0.2601706408825496,0.3883092080557462,0.5992327864632514,0.5857965436153721,-0.16670443635719284,-0.36978403469452975,0.5673607533903355,-0.5915911125478895,-1.582502303465481,-0.6208862197626872,1.3550201046217178,-0.5764823818292982,0.3221317525295845,0.7874938480296299,-0.23435094052268796,1.7414775859858842,0.8953558491101462,-0.4441978905394788,-0.7042702935191423,0.10179041947942707,1.014922623430505,0.7543701352482114,0.17946755254049768,0.4376545093536784,0.033754768412307505,2.0793375051006464,-1.4133786525443641,1.5722633724938293,-0.07012158819744317,2
2,2,2,2,2,1.4058125654925966,-0.31531566848133064,0.18817037821193563,1.674816227304946,0.727370837859933,0.03676584344266669,-1.426867084959221,-0.13177647350641822,0.6301644481237353,-1.4928418455363948,-0.0004320403864889911,0.18117717372331535,-0.13237584989763385,-1.0172775702005314,0.1718454961375613,1.1334626583182565,-1.0689901538779483,1.611736211924288,0.9005215478047043,-0.022357624826308754,0.37676384888627124,-0.03207244969108236,1.1049387997736504,0.6588527679717989,-0.7010807634524157,0.24028995279543652,0.4007731339290468,-0.7767915553538199,1.0968591916875627,0.0886497336184665,3
2,2,2,2,2,-0.5778158032678569,0.7210582747324094,-0.6446453869444855,-0.9051951788491076,-0.6696662314328926,-1.2742372649708058,1.972377723216121,0.5038095270732121,0.16159957150420182,1.3140316871118403,1.0849864268553775,-0.45333453086913095,0.8275790599000846,-0.7062725141555138,-1.0650603289929483,-1.4821572809016657,-0.28978163487551734,1.2547888169392312,-0.03613137290102435,1.3575493812419157,0.9832242876227313,-0.30607371083875184,-1.760967606433632,-1.3764315797144937,0.19031454577936371,0.12694309900340842,0.1413262457028655,0.10370881803404218,0.029957886533627815,-0.02809767217864758,1
1,2,2,1,1,1.0572301385239722,-0.9278405592463569,1.315534171851501,0.7313128316176567,-0.3426555498930018,0.632258559343424,-2.581232534902508,-0.9010990835611741,0.9393050783491824,-1.3419498232993379,-0.18840555499923572,0.6823416272392441,1.2136160949949504,-0.5647321296590426,1.4053266027728546,0.6093690368830346,0.1639091764051869,-0.8392723614673031,-0.8011305362251598,0.25455753960449834,-0.561619784063043,0.1126968376618413,-0.2929331803033913,-2.44125111992235,1.0630911768911075,0.19588411855175203,0.30714806264225913,-0.0210268404311105,0.19042382481588785,2.7192913981593856,2
2,2,3,1,1,-1.861104621576355,-0.681581355758705,-0.6336165253894287,-2.7605637111129657,-1.9779629927763491,-0.3656947957997512,1.6209321245922608,-0.5156482142451101,0.9321479117343228,3.0089028251278243,-1.067354658300019,-0.4198919199735689,0.6244720341281171,-1.98076007181637,1.1419418510741643,0.7638528707872217,0.5928964058510038,1.6630304296492056,1.1521592114183092,-0.17128591299009524,0.8480795528005578,-0.1934730425217268,1.1289647668882834,1.3611270059408338,1.6824854462194156,-1.69314863382201,0.21682967418149843,-2.017319482921357,-0.43986630481087413,-1.0353043258472734,2
1,2,2,1,2,-0.16215973813334061,-0.6077981642947811,2.318817325939812,0.5231108587376662,0.29603883726776964,2.8961112594129372,-3.5708819817002433,-1.4616816651465656,-1.1024963556596472,-1.2948821866586357,-0.5925742754392901,-0.794081733243567,-1.3143141498365944,2.3944420192857203,-0.08733559440221941,0.2981205546242474,-0.7153278791892523,0.30219107703309744,0.7958436920941429,-0.5978768267877715,0.8927843593611068,0.4222625113159607,-1.1100475912773309,0.2500724835100288,-1.0520399841989694,-0.13341535365623453,-1.8752819406598535,-1.2146273634538831,-1.1462475710795166,-0.12741944942044206,1
2,2,3,2,2,-0.038376357089676905,-0.22462143859201103,-0.5293233218226009,-0.04200384656320189,-0.6820022609237383,-0.6210146718759608,0.345790774528241,-0.47337897374113813,1.3930682072750629,1.297901269606732,-0.6921998894016375,-0.21538407049075178,0.28310576613938276,-0.22954927148870186,0.0945458137960101,1.3335010353138048,0.23176546092284628,1.5957925970363023,-0.044174628874211724,-1.36775440398849,0.6049946822845174,0.2830650483646384,-0.9255601308692356,0.5629427001933643,0.07913447482215769,-0.7475474488579988,0.7791684893780078,0.4705539917612765,0.02512174236235821,0.14442854923711324,1
2,2,2,3,2,-1.6954821983323378,0.29493369075094233,1.456365091570508,-3.2604684082605377,-0.217583600698269,1.0546122517126144,0.908349971098897,1.440897091985459,-3.819724117401946,-1.5720689977339166,-0.2187060649388353,-0.5240880401782577,-0.15093074485344546,0.6225813096908694,1.2947397905265177,1.2557590085007815,-2.6684026516558066,-1.4685952820046744,-0.8298952196443855,-0.6441711534427879,0.4872466835049692,0.05818830117633615,0.12974215485344898,-0.594835451582071,1.0871397782486254,0.05855214821809054,-0.563807811724806,-1.0389016879445117,1.367325812170642,0.35555556492514745,3
2,2,2,2,2,0.5322144083266217,0.7027631672079858,1.3284280370017005,0.60102380203373,-0.10567080609044294,0.02397759081042557,-1.000957255859103,-0.16143861758201764,-0.3665798341636833,-0.9573913134560159,-0.5408481387427493,0.8666074493454947,-0.02435677255893798,0.160612562769486,-2.0361904521290137,0.578232576177941,-0.5173850571839536,1.451399775329088,-2.018465877182983,0.08361543262863953,-0.32079107775545596,0.47310597410445715,-0.5602397124840162,0.780603531208606,0.2904891493918204,0.4335626290282596,0.3770948023582893,-0.3280868889321164,-0.6525157281069534,-1.5533703855273098,0
3,2,1,3,3,-0.17242980021486173,1.4370384263488583,0.1107403064569411,0.11904483292027508,0.9557736630327218,-0.21675173033086084,1.1998325059127923,1.1969697734778384,-2.0730966483202846,-0.9252741052377877,-0.5057008759621372,1.2934033233493025,0.5104802497382108,-0.24775951024687898,1.2535241152771583,1.4126734309816336,-1.1908734628273987,-1.1032104757339807,-0.6182055706199546,0.9236090134823687,0.552048913471512,1.5604823930331735,0.5819904580982892,1.980822204111581,0.21179492662418897,0.5536738661337357,-1.1441772650880366,0.3430405657751555,0.5223232064003419,0.14401586838233246,1
2,2,2,2,2,-1.4845751004393275,-0.5658118854352573,1.1818107324385558,-2.35417543795968,0.4692033240770589,2.210152701094928,-0.3686629487040065,0.7686385565207514,-3.4340968581686484,-1.7069644070662877,0.20711406803325402,-1.8371877998930763,1.1925324018932255,-1.8105429491325602,-0.5961482375285144,0.04814886306321393,0.15436380943987346,-0.1848906355497061,0.21740589245403022,0.054319894111296514,-0.05129804711074779,-0.294118334035965,0.10359312583105112,-1.1873746563335739,0.6687491952993961,0.8301049853169988,0.25511648417209554,0.23680198063354027,-1.0222075091818978,-0.6649826974757432,3
3,1,3,2,3,0.09323947162192732,-0.3698526777800899,-2.556964682574683,1.687080648534403,0.3639675217776599,-0.6102703427756677,0.932783316915452,-0.9439378985324092,2.690233338703092,2.930957523650874,0.22409692181765128,0.7569680025410296,0.931520692845635,-1.8200018541913572,1.018904854272338,1.1395334590476487,1.739138664826461,-1.847438590930838,-0.49744033803017057,-1.1378103017629024,-0.45654980928667266,0.8600719491913315,-0.3229285288070831,0.9157279475455028,0.6401626486574494,-0.4009657202570775,1.783532267828361,-0.20504568241442767,0.45741288754765586,-0.371575308958865,2
1,1,2,2,3,-0.5590519515066776,-0.8971442767847735,0.8724861423311988,1.3475405348363472,1.8122571456750005,3.9244776518859488,-3.167577693099991,-1.3787743358360591,-1.6606718502420297,-0.8572121384399563,0.7176528057208099,-0.10326060711071768,1.0605375638913204,-0.21968163170693386,-0.21598207794139085,-0.11861235108070738,0.31717226500244206,0.9122267549532611,0.5768747135362576,-0.9306250557602579,-1.1778258463926405,-0.9916557647199529,1.733387858877631,-0.6305616000195859,0.42153909931969186,0.3163770805339484,1.0524200699260964,-0.4313620020439792,-0.7619646695173423,0.1318607885979113,1
2,1,2,2,3,-1.2136371780688733,-1.3342030548540795,0.7625676482257746,0.8547202125387106,2.5039639952965342,5.173429091793813,-3.3128895513002297,-1.198165955004557,-2.9397582573491428,-1.2517978234492169,-1.0309994958123971,-1.6192119102099145,1.6669718505966742,-0.4894256261806083,-0.4249633224735894,-0.343478278856649,-1.0648866489812636,1.0864902643363081,-0.8494410170856019,-1.5455739919486393,2.1275531932072966,-2.2913509146358275,0.6255105257367948,1.1431516650348306,-0.07397830813515807,-2.4703757205920045,0.0659458595246133,-1.4996747889133988,0.3458603302451807,1.219988335149275,1
1,2,3,2,1,0.04891612543276874,-1.5881698861326117,0.8062110820240191,-1.0981903867089573,-0.0919776231015279,1.2114231185736302,-1.533915534906573,0.010305625677884456,-0.5799087133155386,-1.7202641012776863,0.4785268994490521,-1.619113643331818,-1.430031388902582,0.03468139708922313,-0.7956931499103986,-0.053318129435784074,1.8489739148501454,-1.3714670983670423,-0.11547848178318218,-1.029245822179308,0.4326279165790112,1.5867366492569865,0.5224365147668621,-0.3192535662962008,-1.155242205552442,0.18750209840410303,-0.4340046875166878,0.12673751710110417,1.2314919605799342,1.8836373265253064,3
2,2,2,2,2,0.029805183059403384,0.4262064745672093,0.8288088161297605,-0.4912261057354509,0.043986971225163235,0.0059902351943479926,-0.01273718310165877,0.5970572060346242,-1.1984206776718078,-1.1879070974156454,-0.9955867093770774,-0.5843631637393093,0.4516483560801077,-0.23463288299702864,-0.5589423040495533,0.6817408141278105,-1.2633052691760507,1.1112364768807572,1.178341541086763,-0.6482407666006407,0.9566200571788127,-0.8682255904827615,-0.9164848978575572,0.2256711926164407,1.8362810368809663,0.7700292633523906,0.5747118384691877,0.20621537668966947,-0.328990716707993,0.5123801723462005,2
2,2,2,2,2,0.7679511957031926,0.6818824888618483,-0.24466074616456804,0.3417410147766886,0.007356203521783192,-1.4888532563644197,0.9443576457895365,0.8293734462812408,0.2198505192406254,-0.6048134264673214,-1.6514309199038955,1.0043767873599931,-1.4673940199931315,-0.5454620327720319,-1.2947548093825982,1.4577542312844842,0.1414460565681869,-0.07413560290359643,-0.30217796818859205,0.5749338706013595,0.19225918103020737,0.7842174619656695,-1.4254499656203763,0.019535894249583397,1.0137778338961887,0.5007501797813186,-1.312311940826599,-0.49278513060081924,0.3038596989609871,-1.5330645377417311,3
1,1,2,1,2,-1.1270092582359224,-1.186992144830024,0.19334563110574624,-0.09601906887518488,0.3777853617691892,2.6728641884056277,-1.7415794017559512,-1.4231745814166386,-0.35001134292977565,0.8975172502451406,-0.7430435912418673,0.35294843846105783,0.14523920515393293,-1.769760157772493,-0.9168452788500362,-2.3590133357816785,-0.16090676776634333,0.44111172483560673,-1.0576119708241154,1.581544412894944,-0.39441294810732175,0.05935532797543256,0.22859212082284966,-0.827111903759943,-0.484837435820141,0.4187475320248157,-0.13283270311098955,2.838673065563581,-1.1196403735527178,1.8357873253310961,3
1,3,2,3,1,0.42321817572629483,0.20508114314317386,3.025269824913715,-2.8961500639365156,-0.538516182036714,-0.2754171339555458,-0.3901320784501875,2.358495151731916,-3.650508823399002,-5.059595654619308,-0.5918229687339005,0.021969652406641248,-0.11577302271984406,-0.05009522582554722,1.9247950011711008,0.43295176535784347,-0.34113036054750034,-1.4511969143938295,-1.091910070630685,0.36340889069915094,0.4277928605144899,1.4082862452863518,-0.8399208617544455,2.955223907682563,0.15638000095358925,0.07833971822999217,0.5989353244173782,1.3579745285765266,-0.7095338885994685,0.741099886148815,2
2,2,2,2,2,-0.3553347413246556,0.7800698460257091,-0.2643239476436585,-1.545373348810992,-1.1058568362617054,-1.9200392419074024,2.248862195487756,1.0024907937437981,0.008687358612924174,0.6345081027966664,0.9232553807901904,-1.4065429662378113,1.5060908786016767,-0.38714906286996364,1.2513327872912707,-0.9628577229444308,0.36625101240694685,0.5040499403327912,-1.8298299511806886,1.079244063455145,0.5816247167714637,0.7273744177221793,0.837388077604228,-0.47955257509378246,-0.5985435198911427,0.45821193779645153,-0.20694137313778938,0.9256246854850276,-0.6725350222744918,-0.5551910654311433,3
